Index,Date,Year,Round,Region,wSeed,Winner,WConf,WScore,LSeed,Loser,LConf,LScore,OT,SeD,ScD,Upset
1450,24-Mar-07,2007,8,West,2,UCLA,P12,68,1,Kansas,B12,55,,1,13,2 over 1
1451,24-Mar-07,2007,8,South,1,Ohio St.,B10,92,2,Memphis,Amer,76,,-1,16,1 over 2
1452,25-Mar-07,2007,8,East,2,Georgetown,BE,96,1,North Carolina,ACC,84,1 OT,1,12,2 over 1
1453,25-Mar-07,2007,8,Midwest,1,Florida,SEC,85,3,Oregon,P12,77,,-2,8,1 over 3
1454,31-Mar-07,2007,4,Final Four,1,Ohio St.,B10,67,2,Georgetown,BE,60,,-1,7,1 over 2
1455,31-Mar-07,2007,4,Final Four,1,Florida,SEC,76,2,UCLA,P12,66,,-1,10,1 over 2
1456,2-Apr-07,2007,Champ,Championship,1,Florida,SEC,84,1,Ohio St.,B10,75,,0,9,1 over 1
1457,18-Mar-08,2008,Play-in,East,16,Mount St. Mary's,NEC,69,16,Coppin St.,MEAC,60,,0,9,16 over 16
1458,20-Mar-08,2008,64,West,7,West Virginia,B12,75,10,Arizona,P12,65,,-3,10,7 over 10
1459,20-Mar-08,2008,64,West,6,Purdue,B10,90,11,Baylor,B12,79,,-5,11,6 over 11
1460,20-Mar-08,2008,64,West,2,Duke,ACC,71,15,Belmont,OVC,70,,-13,1,2 over 15
1461,20-Mar-08,2008,64,West,9,Texas A&M,SEC,67,8,BYU,WCC,62,,1,5,9 over 8
1462,20-Mar-08,2008,64,Midwest,3,Wisconsin,B10,71,14,Cal St. Fullerton,BW,56,,-11,15,3 over 14
1463,20-Mar-08,2008,64,South,3,Stanford,P12,77,14,Cornell,Ivy,53,,-11,24,3 over 14
1464,20-Mar-08,2008,64,East,5,Notre Dame,ACC,68,12,George Mason,A10,50,,-7,18,5 over 12
1465,20-Mar-08,2008,64,West,3,Xavier,BE,73,14,Georgia,SEC,61,,-11,12,3 over 14
1466,20-Mar-08,2008,64,Midwest,8,UNLV,MWC,71,9,Kent St.,MAC,58,,-1,13,8 over 9
1467,20-Mar-08,2008,64,South,6,Marquette,BE,74,11,Kentucky,SEC,66,,-5,8,6 over 11
1468,20-Mar-08,2008,64,West,1,UCLA,P12,70,16,Mississippi Valley,NA,29,,-15,41,1 over 16
1469,20-Mar-08,2008,64,South,4,Pittsburgh,ACC,82,13,Oral Roberts,Sum,63,,-9,19,4 over 13
1470,20-Mar-08,2008,64,Midwest,1,Kansas,B12,85,16,Portland St.,BSky,61,,-15,24,1 over 16
1471,20-Mar-08,2008,64,South,5,Michigan St.,B10,72,12,Temple,Amer,61,,-7,11,5 over 12
1472,20-Mar-08,2008,64,Midwest,11,Kansas St.,B12,80,6,USC,P12,67,,5,13,11 over 6
1473,20-Mar-08,2008,64,East,4,Washington St.,P12,71,13,Winthrop,BSth,40,,-9,31,4 over 13
1474,21-Mar-08,2008,64,East,2,Tennessee,SEC,72,15,American,Pat,57,,-13,15,2 over 15
1475,21-Mar-08,2008,64,South,2,Texas,B12,74,15,Austin Peay,OVC,54,,-13,20,2 over 15
1476,21-Mar-08,2008,64,East,3,Louisville,ACC,79,14,Boise St.,MWC,61,,-11,18,3 over 14
1477,21-Mar-08,2008,64,Midwest,12,Villanova,BE,75,5,Clemson,ACC,69,,7,6,12 over 5
1478,21-Mar-08,2008,64,West,13,San Diego,WCC,70,4,Connecticut,Amer,69,1 OT,9,1,13 over 4
1479,21-Mar-08,2008,64,West,12,Western Kentucky,CUSA,101,5,Drake,MVC,99,1 OT,7,2,12 over 5
1480,21-Mar-08,2008,64,Midwest,10,Davidson,A10,82,7,Gonzaga,WCC,76,,3,6,10 over 7
1481,21-Mar-08,2008,64,East,9,Arkansas,SEC,86,8,Indiana,B10,72,,1,14,9 over 8
1482,21-Mar-08,2008,64,East,1,North Carolina,ACC,113,16,Mount St. Mary's,NEC,74,,-15,39,1 over 16
1483,21-Mar-08,2008,64,South,8,Mississippi St.,SEC,76,9,Oregon,P12,69,,-1,7,8 over 9
1484,21-Mar-08,2008,64,East,6,Oklahoma,B12,72,11,Saint Joseph's,A10,64,,-5,8,6 over 11
1485,21-Mar-08,2008,64,South,7,Miami FL,ACC,78,10,Saint Mary's,WCC,64,,-3,14,7 over 10
1486,21-Mar-08,2008,64,East,7,Butler,BE,81,10,South Alabama,SB,61,,-3,20,7 over 10
1487,21-Mar-08,2008,64,South,1,Memphis,Amer,87,16,Texas Arlington,NA,63,,-15,24,1 over 16
1488,21-Mar-08,2008,64,Midwest,2,Georgetown,BE,66,15,UMBC,AE,47,,-13,19,2 over 15
1489,21-Mar-08,2008,64,Midwest,13,Siena,MAAC,83,4,Vanderbilt,SEC,62,,9,21,13 over 4
1490,22-Mar-08,2008,32,West,7,West Virginia,B12,73,2,Duke,ACC,67,,5,6,7 over 2
1491,22-Mar-08,2008,32,Midwest,3,Wisconsin,B10,72,11,Kansas St.,B12,55,,-8,17,3 over 11
1492,22-Mar-08,2008,32,South,3,Stanford,P12,82,6,Marquette,BE,81,1 OT,-3,1,3 over 6
1493,22-Mar-08,2008,32,East,4,Washington St.,P12,61,5,Notre Dame,ACC,41,,-1,20,4 over 5
1494,22-Mar-08,2008,32,South,5,Michigan St.,B10,65,4,Pittsburgh,ACC,54,,1,11,5 over 4
1495,22-Mar-08,2008,32,West,3,Xavier,BE,85,6,Purdue,B10,78,,-3,7,3 over 6
1496,22-Mar-08,2008,32,West,1,UCLA,P12,53,9,Texas A&M,SEC,49,,-8,4,1 over 9
1497,22-Mar-08,2008,32,Midwest,1,Kansas,B12,75,8,UNLV,MWC,56,,-7,19,1 over 8
1498,23-Mar-08,2008,32,East,1,North Carolina,ACC,108,9,Arkansas,SEC,77,,-8,31,1 over 9
1499,23-Mar-08,2008,32,East,2,Tennessee,SEC,76,7,Butler,BE,71,1 OT,-5,5,2 over 7
1500,23-Mar-08,2008,32,Midwest,10,Davidson,A10,74,2,Georgetown,BE,70,,8,4,10 over 2
1501,23-Mar-08,2008,32,South,2,Texas,B12,75,7,Miami FL,ACC,72,,-5,3,2 over 7
1502,23-Mar-08,2008,32,South,1,Memphis,Amer,77,8,Mississippi St.,SEC,74,,-7,3,1 over 8
1503,23-Mar-08,2008,32,East,3,Louisville,ACC,78,6,Oklahoma,B12,48,,-3,30,3 over 6
1504,23-Mar-08,2008,32,West,12,Western Kentucky,CUSA,72,13,San Diego,WCC,63,,-1,9,12 over 13
1505,23-Mar-08,2008,32,Midwest,12,Villanova,BE,84,13,Siena,MAAC,72,,-1,12,12 over 13
1506,27-Mar-08,2008,16,East,3,Louisville,ACC,79,2,Tennessee,SEC,60,,1,19,3 over 2
1507,27-Mar-08,2008,16,East,1,North Carolina,ACC,68,4,Washington St.,P12,47,,-3,21,1 over 4
1508,27-Mar-08,2008,16,West,3,Xavier,BE,79,7,West Virginia,B12,75,1 OT,-4,4,3 over 7
1509,27-Mar-08,2008,16,West,1,UCLA,P12,88,12,Western Kentucky,CUSA,78,,-11,10,1 over 12
1510,28-Mar-08,2008,16,South,1,Memphis,Amer,92,5,Michigan St.,B10,74,,-4,18,1 over 5
1511,28-Mar-08,2008,16,South,2,Texas,B12,82,3,Stanford,P12,62,,-1,20,2 over 3
1512,28-Mar-08,2008,16,Midwest,1,Kansas,B12,72,12,Villanova,BE,57,,-11,15,1 over 12
1513,28-Mar-08,2008,16,Midwest,10,Davidson,A10,73,3,Wisconsin,B10,56,,7,17,10 over 3
1514,29-Mar-08,2008,8,East,1,North Carolina,ACC,83,3,Louisville,ACC,73,,-2,10,1 over 3
1515,29-Mar-08,2008,8,West,1,UCLA,P12,76,3,Xavier,BE,57,,-2,19,1 over 3
1516,30-Mar-08,2008,8,Midwest,1,Kansas,B12,59,10,Davidson,A10,57,,-9,2,1 over 10
1517,30-Mar-08,2008,8,South,1,Memphis,Amer,85,2,Texas,B12,67,,-1,18,1 over 2
1518,5-Apr-08,2008,4,Final Four,1,Kansas,B12,84,1,North Carolina,ACC,66,,0,18,1 over 1
1519,5-Apr-08,2008,4,Final Four,1,Memphis,Amer,78,1,UCLA,P12,63,,0,15,1 over 1
1520,7-Apr-08,2008,Champ,Championship,1,Kansas,B12,75,1,Memphis,Amer,68,1 OT,0,7,1 over 1
1521,17-Mar-09,2009,Play-in,Midwest,16,Morehead St.,OVC,58,16,Alabama St.,SWAC,43,,0,15,16 over 16
1522,19-Mar-09,2009,64,South,4,Gonzaga,WCC,77,13,Akron,MAC,64,,-9,13,4 over 13
1523,19-Mar-09,2009,64,East,3,Villanova,BE,80,14,American,Pat,67,,-11,13,3 over 14
1524,19-Mar-09,2009,64,East,2,Duke,ACC,86,15,Binghamton,AE,62,,-13,24,2 over 15
1525,19-Mar-09,2009,64,South,8,LSU,SEC,75,9,Butler,BE,71,,-1,4,8 over 9
1526,19-Mar-09,2009,64,West,9,Texas A&M,SEC,79,8,BYU,WCC,66,,1,13,9 over 8
1527,19-Mar-09,2009,64,West,2,Memphis,Amer,81,15,Cal St. Northridge,BW,70,,-13,11,2 over 15
1528,19-Mar-09,2009,64,West,10,Maryland,B10,84,7,California,P12,71,,3,13,10 over 7
1529,19-Mar-09,2009,64,West,1,Connecticut,Amer,103,16,Chattanooga,SC,47,,-15,56,1 over 16
1530,19-Mar-09,2009,64,South,10,Michigan,B10,62,7,Clemson,ACC,59,,3,3,10 over 7
1531,19-Mar-09,2009,64,South,12,Western Kentucky,CUSA,76,5,Illinois,B10,72,,7,4,12 over 5
1532,19-Mar-09,2009,64,East,7,Texas,B12,76,10,Minnesota,B10,62,,-3,14,7 over 10
1533,19-Mar-09,2009,64,West,4,Washington,P12,71,13,Mississippi St.,SEC,58,,-9,13,4 over 13
1534,19-Mar-09,2009,64,South,2,Oklahoma,B12,82,15,Morgan St.,MEAC,54,,-13,28,2 over 15
1535,19-Mar-09,2009,64,West,5,Purdue,B10,61,12,Northern Iowa,MVC,56,,-7,5,5 over 12
1536,19-Mar-09,2009,64,South,1,North Carolina,ACC,101,16,Radford,BSth,58,,-15,43,1 over 16
1537,19-Mar-09,2009,64,East,6,UCLA,P12,65,11,VCU,A10,64,,-5,1,6 over 11
1538,20-Mar-09,2009,64,Midwest,10,USC,P12,72,7,Boston College,ACC,55,,3,17,10 over 7
1539,20-Mar-09,2009,64,West,3,Missouri,SEC,78,14,Cornell,Ivy,59,,-11,19,3 over 14
1540,20-Mar-09,2009,64,East,1,Pittsburgh,ACC,72,16,East Tennessee St.,SC,62,,-15,10,1 over 16
1541,20-Mar-09,2009,64,East,12,Wisconsin,B10,61,5,Florida St.,ACC,59,1 OT,7,2,12 over 5
1542,20-Mar-09,2009,64,Midwest,1,Louisville,ACC,74,16,Morehead St.,OVC,54,,-15,20,1 over 16
1543,20-Mar-09,2009,64,Midwest,3,Kansas,B12,84,14,North Dakota St.,Sum,74,,-11,10,3 over 14
1544,20-Mar-09,2009,64,Midwest,9,Siena,MAAC,74,8,Ohio St.,B10,72,2 OT,1,2,9 over 8
1545,20-Mar-09,2009,64,East,4,Xavier,BE,77,13,Portland St.,BSky,59,,-9,18,4 over 13
1546,20-Mar-09,2009,64,Midwest,2,Michigan St.,B10,77,15,Robert Morris,NEC,62,,-13,15,2 over 15
1547,20-Mar-09,2009,64,South,3,Syracuse,ACC,59,14,Stephen F. Austin,Slnd,44,,-11,15,3 over 14
1548,20-Mar-09,2009,64,South,6,Arizona St.,P12,66,11,Temple,Amer,57,,-5,9,6 over 11
1549,20-Mar-09,2009,64,East,8,Oklahoma St.,B12,77,9,Tennessee,SEC,75,,-1,2,8 over 9
1550,20-Mar-09,2009,64,Midwest,12,Arizona,P12,84,5,Utah,P12,71,,7,13,12 over 5
1551,20-Mar-09,2009,64,West,6,Marquette,BE,58,11,Utah St.,MWC,57,,-5,1,6 over 11
1552,20-Mar-09,2009,64,Midwest,13,Cleveland St.,Horz,84,4,Wake Forest,ACC,69,,9,15,13 over 4
1553,20-Mar-09,2009,64,Midwest,11,Dayton,A10,68,6,West Virginia,B12,60,,5,8,11 over 6
1554,21-Mar-09,2009,32,South,1,North Carolina,ACC,84,8,LSU,SEC,70,,-7,14,1 over 8
1555,21-Mar-09,2009,32,West,2,Memphis,Amer,89,10,Maryland,B10,70,,-8,19,2 over 10
1556,21-Mar-09,2009,32,South,2,Oklahoma,B12,73,10,Michigan,B10,63,,-8,10,2 over 10
1557,21-Mar-09,2009,32,East,2,Duke,ACC,74,7,Texas,B12,69,,-5,5,2 over 7
1558,21-Mar-09,2009,32,West,1,Connecticut,Amer,92,9,Texas A&M,SEC,66,,-8,26,1 over 9
1559,21-Mar-09,2009,32,East,3,Villanova,BE,89,6,UCLA,P12,69,,-3,20,3 over 6
1560,21-Mar-09,2009,32,West,5,Purdue,B10,76,4,Washington,P12,74,,1,2,5 over 4
1561,21-Mar-09,2009,32,South,4,Gonzaga,WCC,83,12,Western Kentucky,CUSA,81,,-8,2,4 over 12
1562,22-Mar-09,2009,32,South,3,Syracuse,ACC,78,6,Arizona St.,P12,67,,-3,11,3 over 6
1563,22-Mar-09,2009,32,Midwest,12,Arizona,P12,71,13,Cleveland St.,Horz,57,,-1,14,12 over 13
1564,22-Mar-09,2009,32,Midwest,3,Kansas,B12,60,11,Dayton,A10,43,,-8,17,3 over 11
1565,22-Mar-09,2009,32,West,3,Missouri,SEC,83,6,Marquette,BE,79,,-3,4,3 over 6
1566,22-Mar-09,2009,32,East,1,Pittsburgh,ACC,84,8,Oklahoma St.,B12,76,,-7,8,1 over 8
1567,22-Mar-09,2009,32,Midwest,1,Louisville,ACC,79,9,Siena,MAAC,72,,-8,7,1 over 9
1568,22-Mar-09,2009,32,Midwest,2,Michigan St.,B10,74,10,USC,P12,69,,-8,5,2 over 10
1569,22-Mar-09,2009,32,East,4,Xavier,BE,60,12,Wisconsin,B10,49,,-8,11,4 over 12
1570,26-Mar-09,2009,16,East,3,Villanova,BE,77,2,Duke,ACC,54,,1,23,3 over 2
1571,26-Mar-09,2009,16,West,3,Missouri,SEC,102,2,Memphis,Amer,91,,1,11,3 over 2
1572,26-Mar-09,2009,16,West,1,Connecticut,Amer,72,5,Purdue,B10,60,,-4,12,1 over 5
1573,26-Mar-09,2009,16,East,1,Pittsburgh,ACC,60,4,Xavier,BE,55,,-3,5,1 over 4
1574,27-Mar-09,2009,16,Midwest,1,Louisville,ACC,103,12,Arizona,P12,64,,-11,39,1 over 12
1575,27-Mar-09,2009,16,South,1,North Carolina,ACC,98,4,Gonzaga,WCC,77,,-3,21,1 over 4
1576,27-Mar-09,2009,16,Midwest,2,Michigan St.,B10,67,3,Kansas,B12,62,,-1,5,2 over 3
1577,27-Mar-09,2009,16,South,2,Oklahoma,B12,84,3,Syracuse,ACC,71,,-1,13,2 over 3
1578,28-Mar-09,2009,8,West,1,Connecticut,Amer,82,3,Missouri,SEC,75,,-2,7,1 over 3
1579,28-Mar-09,2009,8,East,3,Villanova,BE,78,1,Pittsburgh,ACC,76,,2,2,3 over 1
1580,29-Mar-09,2009,8,Midwest,2,Michigan St.,B10,64,1,Louisville,ACC,52,,1,12,2 over 1
1581,29-Mar-09,2009,8,South,1,North Carolina,ACC,72,2,Oklahoma,B12,60,,-1,12,1 over 2
1582,4-Apr-09,2009,4,Final Four,2,Michigan St.,B10,82,1,Connecticut,Amer,73,,1,9,2 over 1
1583,4-Apr-09,2009,4,Final Four,1,North Carolina,ACC,83,3,Villanova,BE,69,,-2,14,1 over 3
1584,6-Apr-09,2009,Champ,Championship,1,North Carolina,ACC,89,2,Michigan St.,B10,72,,-1,17,1 over 2
1585,16-Mar-10,2010,Play-in,South,16,Arkansas Pine Bluff,SWAC,61,16,Winthrop,BSth,44,,0,17,16 over 16
1586,18-Mar-10,2010,64,East,1,Kentucky,SEC,100,16,East Tennessee St.,SC,71,,-15,29,1 over 16
1587,18-Mar-10,2010,64,West,7,BYU,WCC,99,10,Florida,SEC,92,2 OT,-3,7,7 over 10
1588,18-Mar-10,2010,64,Midwest,14,Ohio,MAC,97,3,Georgetown,BE,83,,11,14,14 over 3
1589,18-Mar-10,2010,64,Midwest,1,Kansas,B12,90,16,Lehigh,Pat,74,,-15,16,1 over 16
1590,18-Mar-10,2010,64,East,11,Washington,P12,80,6,Marquette,BE,78,,5,2,11 over 6
1591,18-Mar-10,2010,64,East,3,New Mexico,MWC,62,14,Montana,BSky,57,,-11,5,3 over 14
1592,18-Mar-10,2010,64,West,2,Kansas St.,B12,82,15,North Texas,CUSA,62,,-13,20,2 over 15
1593,18-Mar-10,2010,64,South,11,Old Dominion,CUSA,51,6,Notre Dame,ACC,50,,5,1,11 over 6
1594,18-Mar-10,2010,64,South,10,Saint Mary's,WCC,80,7,Richmond,A10,71,,3,9,10 over 7
1595,18-Mar-10,2010,64,South,2,Villanova,BE,73,15,Robert Morris,NEC,70,1 OT,-13,3,2 over 15
1596,18-Mar-10,2010,64,South,3,Baylor,B12,68,14,Sam Houston St.,Slnd,59,,-11,9,3 over 14
1597,18-Mar-10,2010,64,Midwest,6,Tennessee,SEC,62,11,San Diego St.,MWC,59,,-5,3,6 over 11
1598,18-Mar-10,2010,64,East,9,Wake Forest,ACC,81,8,Texas,B12,80,1 OT,1,1,9 over 8
1599,18-Mar-10,2010,64,Midwest,9,Northern Iowa,MVC,69,8,UNLV,MWC,66,,1,3,9 over 8
1600,18-Mar-10,2010,64,West,5,Butler,BE,77,12,UTEP,CUSA,59,,-7,18,5 over 12
1601,18-Mar-10,2010,64,West,13,Murray St.,OVC,66,4,Vanderbilt,SEC,65,,9,1,13 over 4
1602,19-Mar-10,2010,64,South,1,Duke,ACC,73,16,Arkansas Pine Bluff,SWAC,44,,-15,29,1 over 16
1603,19-Mar-10,2010,64,East,10,Missouri,SEC,86,7,Clemson,ACC,78,,3,8,10 over 7
1604,19-Mar-10,2010,64,West,8,Gonzaga,WCC,67,9,Florida St.,ACC,60,,-1,7,8 over 9
1605,19-Mar-10,2010,64,Midwest,4,Maryland,B10,89,13,Houston,Amer,77,,-9,12,4 over 13
1606,19-Mar-10,2010,64,South,8,California,P12,77,9,Louisville,ACC,62,,-1,15,8 over 9
1607,19-Mar-10,2010,64,West,6,Xavier,BE,65,11,Minnesota,B10,54,,-5,11,6 over 11
1608,19-Mar-10,2010,64,East,2,West Virginia,B12,77,15,Morgan St.,MEAC,50,,-13,27,2 over 15
1609,19-Mar-10,2010,64,Midwest,5,Michigan St.,B10,70,12,New Mexico St.,WAC,67,,-7,3,5 over 12
1610,19-Mar-10,2010,64,West,3,Pittsburgh,ACC,89,14,Oakland,Horz,66,,-11,23,3 over 14
1611,19-Mar-10,2010,64,Midwest,10,Georgia Tech,ACC,64,7,Oklahoma St.,B12,59,,3,5,10 over 7
1612,19-Mar-10,2010,64,South,4,Purdue,B10,72,13,Siena,MAAC,64,,-9,8,4 over 13
1613,19-Mar-10,2010,64,East,12,Cornell,Ivy,78,5,Temple,Amer,65,,7,13,12 over 5
1614,19-Mar-10,2010,64,Midwest,2,Ohio St.,B10,68,15,UC Santa Barbara,BW,51,,-13,17,2 over 15
1615,19-Mar-10,2010,64,South,5,Texas A&M,SEC,69,12,Utah St.,MWC,53,,-7,16,5 over 12
1616,19-Mar-10,2010,64,West,1,Syracuse,ACC,79,16,Vermont,AE,56,,-15,23,1 over 16
1617,19-Mar-10,2010,64,East,4,Wisconsin,B10,53,13,Wofford,SC,49,,-9,4,4 over 13
1618,20-Mar-10,2010,32,West,2,Kansas St.,B12,84,7,BYU,WCC,72,,-5,12,2 over 7
1619,20-Mar-10,2010,32,Midwest,9,Northern Iowa,MVC,69,1,Kansas,B12,67,,8,2,9 over 1
1620,20-Mar-10,2010,32,West,5,Butler,BE,54,13,Murray St.,OVC,52,,-8,2,5 over 13
1621,20-Mar-10,2010,32,East,11,Washington,P12,82,3,New Mexico,MWC,64,,8,18,11 over 3
1622,20-Mar-10,2010,32,Midwest,6,Tennessee,SEC,83,14,Ohio,MAC,68,,-8,15,6 over 14
1623,20-Mar-10,2010,32,South,3,Baylor,B12,76,11,Old Dominion,CUSA,68,,-8,8,3 over 11
1624,20-Mar-10,2010,32,South,10,Saint Mary's,WCC,75,2,Villanova,BE,68,,8,7,10 over 2
1625,20-Mar-10,2010,32,East,1,Kentucky,SEC,90,9,Wake Forest,ACC,60,,-8,30,1 over 9
1626,21-Mar-10,2010,32,South,1,Duke,ACC,68,8,California,P12,53,,-7,15,1 over 8
1627,21-Mar-10,2010,32,Midwest,2,Ohio St.,B10,75,10,Georgia Tech,ACC,66,,-8,9,2 over 10
1628,21-Mar-10,2010,32,West,1,Syracuse,ACC,87,8,Gonzaga,WCC,65,,-7,22,1 over 8
1629,21-Mar-10,2010,32,Midwest,5,Michigan St.,B10,85,4,Maryland,B10,83,,1,2,5 over 4
1630,21-Mar-10,2010,32,East,2,West Virginia,B12,68,10,Missouri,SEC,59,,-8,9,2 over 10
1631,21-Mar-10,2010,32,West,6,Xavier,BE,71,3,Pittsburgh,ACC,68,,3,3,6 over 3
1632,21-Mar-10,2010,32,South,4,Purdue,B10,63,5,Texas A&M,SEC,61,1 OT,-1,2,4 over 5
1633,21-Mar-10,2010,32,East,12,Cornell,Ivy,87,4,Wisconsin,B10,69,,8,18,12 over 4
1634,25-Mar-10,2010,16,East,1,Kentucky,SEC,62,12,Cornell,Ivy,45,,-11,17,1 over 12
1635,25-Mar-10,2010,16,West,5,Butler,BE,63,1,Syracuse,ACC,59,,4,4,5 over 1
1636,25-Mar-10,2010,16,East,2,West Virginia,B12,69,11,Washington,P12,56,,-9,13,2 over 11
1637,25-Mar-10,2010,16,West,2,Kansas St.,B12,101,6,Xavier,BE,96,2 OT,-4,5,2 over 6
1638,26-Mar-10,2010,16,Midwest,5,Michigan St.,B10,59,9,Northern Iowa,MVC,52,,-4,7,5 over 9
1639,26-Mar-10,2010,16,Midwest,6,Tennessee,SEC,76,2,Ohio St.,B10,73,,4,3,6 over 2
1640,26-Mar-10,2010,16,South,1,Duke,ACC,70,4,Purdue,B10,57,,-3,13,1 over 4
1641,26-Mar-10,2010,16,South,3,Baylor,B12,72,10,Saint Mary's,WCC,49,,-7,23,3 over 10
1642,27-Mar-10,2010,8,West,5,Butler,BE,63,2,Kansas St.,B12,56,,3,7,5 over 2
1643,27-Mar-10,2010,8,East,2,West Virginia,B12,73,1,Kentucky,SEC,66,,1,7,2 over 1
1644,28-Mar-10,2010,8,South,1,Duke,ACC,78,3,Baylor,B12,71,,-2,7,1 over 3
1645,28-Mar-10,2010,8,Midwest,5,Michigan St.,B10,70,6,Tennessee,SEC,69,,-1,1,5 over 6
1646,3-Apr-10,2010,4,Final Four,5,Butler,BE,52,5,Michigan St.,B10,50,,0,2,5 over 5
1647,3-Apr-10,2010,4,Final Four,1,Duke,ACC,78,2,West Virginia,B12,57,,-1,21,1 over 2
1648,5-Apr-10,2010,Champ,Championship,1,Duke,ACC,61,5,Butler,BE,59,,-4,2,1 over 5
1649,15-Mar-11,2011,Play-in,Southeast,16,UNC Asheville,BSth,81,16,Arkansas Little Rock,SB,77,1 OT,0,4,16 over 16
1650,15-Mar-11,2011,Play-in,East,12,Clemson,ACC,70,12,UAB,CUSA,52,,0,18,12 over 12
1651,16-Mar-11,2011,Play-in,East,16,UTSA,CUSA,70,16,Alabama St.,SWAC,61,,0,9,16 over 16
1652,16-Mar-11,2011,Play-in,Southwest,11,VCU,A10,59,11,USC,P12,46,,0,13,11 over 11
1653,17-Mar-11,2011,64,Southeast,4,Wisconsin,B10,72,13,Belmont,OVC,58,,-9,14,4 over 13
1654,17-Mar-11,2011,64,West,3,Connecticut,Amer,81,14,Bucknell,Pat,52,,-11,29,3 over 14
1655,17-Mar-11,2011,64,East,5,West Virginia,B12,84,12,Clemson,ACC,76,,-7,8,5 over 12
1656,17-Mar-11,2011,64,Southwest,13,Morehead St.,OVC,62,4,Louisville,ACC,61,,9,1,13 over 4
1657,17-Mar-11,2011,64,Southeast,7,UCLA,P12,78,10,Michigan St.,B10,76,,-3,2,7 over 10
1658,17-Mar-11,2011,64,West,6,Cincinnati,Amer,78,11,Missouri,SEC,63,,-5,15,6 over 11
1659,17-Mar-11,2011,64,West,2,San Diego St.,MWC,68,15,Northern Colorado,BSky,50,,-13,18,2 over 15
1660,17-Mar-11,2011,64,Southeast,8,Butler,BE,60,9,Old Dominion,CUSA,58,,-1,2,8 over 9
1661,17-Mar-11,2011,64,West,7,Temple,Amer,66,10,Penn St.,B10,64,,-3,2,7 over 10
1662,17-Mar-11,2011,64,East,4,Kentucky,SEC,59,13,Princeton,Ivy,57,,-9,2,4 over 13
1663,17-Mar-11,2011,64,Southeast,11,Gonzaga,WCC,86,6,St. John's,BE,71,,5,15,11 over 6
1664,17-Mar-11,2011,64,Southeast,2,Florida,SEC,79,15,UC Santa Barbara,BW,51,,-13,28,2 over 15
1665,17-Mar-11,2011,64,Southeast,1,Pittsburgh,ACC,74,16,UNC Asheville,BSth,51,,-15,23,1 over 16
1666,17-Mar-11,2011,64,Southeast,5,Kansas St.,B12,73,12,Utah St.,MWC,68,,-7,5,5 over 12
1667,17-Mar-11,2011,64,Southwest,12,Richmond,A10,69,5,Vanderbilt,SEC,66,,7,3,12 over 5
1668,17-Mar-11,2011,64,Southeast,3,BYU,WCC,74,14,Wofford,SC,66,,-11,8,3 over 14
1669,18-Mar-11,2011,64,Southwest,2,Notre Dame,ACC,69,15,Akron,MAC,56,,-13,13,2 over 15
1670,18-Mar-11,2011,64,Southwest,1,Kansas,B12,72,16,Boston University,Pat,53,,-15,19,1 over 16
1671,18-Mar-11,2011,64,Southwest,11,VCU,A10,74,6,Georgetown,BE,56,,5,18,11 over 6
1672,18-Mar-11,2011,64,East,7,Washington,P12,68,10,Georgia,SEC,65,,-3,3,7 over 10
1673,18-Mar-11,2011,64,West,1,Duke,ACC,87,16,Hampton,MEAC,45,,-15,42,1 over 16
1674,18-Mar-11,2011,64,East,3,Syracuse,ACC,77,14,Indiana St.,MVC,60,,-11,17,3 over 14
1675,18-Mar-11,2011,64,East,2,North Carolina,ACC,102,15,Long Island Brooklyn,NA,87,,-13,15,2 over 15
1676,18-Mar-11,2011,64,West,5,Arizona,P12,77,12,Memphis,Amer,75,,-7,2,5 over 12
1677,18-Mar-11,2011,64,West,4,Texas,B12,85,13,Oakland,Horz,81,,-9,4,4 over 13
1678,18-Mar-11,2011,64,Southwest,3,Purdue,B10,65,14,St. Peter's,NA,43,,-11,22,3 over 14
1679,18-Mar-11,2011,64,West,8,Michigan,B10,75,9,Tennessee,SEC,45,,-1,30,8 over 9
1680,18-Mar-11,2011,64,Southwest,10,Florida St.,ACC,57,7,Texas A&M,SEC,50,,3,7,10 over 7
1681,18-Mar-11,2011,64,Southwest,9,Illinois,B10,73,8,UNLV,MWC,62,,1,11,9 over 8
1682,18-Mar-11,2011,64,East,1,Ohio St.,B10,75,16,UTSA,CUSA,46,,-15,29,1 over 16
1683,18-Mar-11,2011,64,East,8,George Mason,A10,61,9,Villanova,BE,57,,-1,4,8 over 9
1684,18-Mar-11,2011,64,East,11,Marquette,BE,66,6,Xavier,BE,55,,5,11,11 over 6
1685,19-Mar-11,2011,32,West,3,Connecticut,Amer,69,6,Cincinnati,Amer,58,,-3,11,3 over 6
1686,19-Mar-11,2011,32,Southeast,3,BYU,WCC,89,11,Gonzaga,WCC,67,,-8,22,3 over 11
1687,19-Mar-11,2011,32,Southeast,4,Wisconsin,B10,70,5,Kansas St.,B12,65,,-1,5,4 over 5
1688,19-Mar-11,2011,32,Southwest,12,Richmond,A10,65,13,Morehead St.,OVC,48,,-1,17,12 over 13
1689,19-Mar-11,2011,32,Southeast,8,Butler,BE,71,1,Pittsburgh,ACC,70,,7,1,8 over 1
