"","year","budget","company","country","director","genre","gross","name","rating","released","runtime","score","star","votes","writer","Factor","Dollar","Equivalent","Newbudget","Newgross"
"106",1986,0,"TriStar Pictures","USA","Richard Pearce","Crime",12303904,"No Mercy","R","1986-12-19",106,5.7,"Richard Gere",5564,"James Carabatsos",2.21,"$1,093.00 ","$2,414.32 ",0,27191627.84
"107",1986,0,"Orion Pictures","USA","Gene Wilder","Comedy",8033397,"Haunted Honeymoon","PG","1986-07-25",82,5.6,"Gene Wilder",5549,"Gene Wilder",2.21,"$1,093.00 ","$2,414.32 ",0,17753807.37
"108",1986,0,"Empire Pictures","USA","Ted Nicolaou","Comedy",320256,"TerrorVision","R","1986-02-14",83,5.7,"Diane Franklin",4620,"Ted Nicolaou",2.21,"$1,093.00 ","$2,414.32 ",0,707765.76
"109",1986,0,"Golan-Globus Productions","USA","Gary Nelson","Action",3751699,"Allan Quatermain and the Lost City of Gold","PG","1987-01-30",99,4.4,"Richard Chamberlain",7491,"H. Rider Haggard",2.21,"$1,093.00 ","$2,414.32 ",0,8291254.79
"110",1986,0,"HandMade Films","UK","Neil Jordan","Crime",5794184,"Mona Lisa","R","1986-06-13",104,7.4,"Bob Hoskins",10747,"Neil Jordan",2.21,"$1,093.00 ","$2,414.32 ",0,12805146.64
"111",1986,0,"Delphi Films","USA","Garry Marshall","Comedy",32324557,"Nothing in Common","PG","1986-07-30",118,5.9,"Tom Hanks",5345,"Rick Podell",2.21,"$1,093.00 ","$2,414.32 ",0,71437270.97
"112",1986,8e+06,"Cannon Group","USA","J. Lee Thompson","Action",11834302,"Firewalker","PG","1986-11-21",104,5,"Chuck Norris",4752,"Robert Gosnell",2.21,"$1,093.00 ","$2,414.32 ",17680000,26153807.42
"113",1986,0,"Cannon Screen Entertainment","UK","Nicolas Roeg","Adventure",483460,"Castaway","R","1987-09-11",117,6,"Oliver Reed",2649,"Lucy Irvine",2.21,"$1,093.00 ","$2,414.32 ",0,1068446.6
"114",1986,3300000,"Amaretto Films","USA","Richard Wenk","Comedy",4941117,"Vamp","R","1986-07-18",93,5.9,"Chris Makepeace",3909,"Donald P. Borchers",2.21,"$1,093.00 ","$2,414.32 ",7293000,10919868.57
"115",1986,0,"British Film Institute (BFI)","UK","Derek Jarman","Biography",3151,"Caravaggio","Not specified","1986-08-29",93,6.7,"Noam Almaz",4072,"Derek Jarman",2.21,"$1,093.00 ","$2,414.32 ",0,6963.71
"116",1986,0,"Les Films Plain Chant","France","Leos Carax","Crime",21483,"Mauvais Sang","UNRATED","1986-11-26",116,7.3,"Michel Piccoli",4922,"Leos Carax",2.21,"$1,093.00 ","$2,414.32 ",0,47477.43
"117",1986,0,"Paramount Pictures","USA","Duncan Gibbins","Drama",4636169,"Fire with Fire","PG-13","1986-05-09",103,6.6,"Craig Sheffer",1264,"Bill Phillips",2.21,"$1,093.00 ","$2,414.32 ",0,10245933.49
"118",1986,1.5e+07,"Warner Bros.","USA","Harold Ramis","Comedy",12308521,"Club Paradise","PG-13","1986-07-11",96,4.9,"Robin Williams",5049,"Harry Shearer",2.21,"$1,093.00 ","$2,414.32 ",33150000,27201831.41
"119",1986,4e+07,"Universal Pictures","USA","Ivan Reitman","Comedy",49851591,"Legal Eagles","PG","1986-06-20",116,5.9,"Robert Redford",8374,"Ivan Reitman",2.21,"$1,093.00 ","$2,414.32 ",88400000,110172016.11
"120",1986,0,"Thorn EMI Screen Entertainment","UK","Christopher Morahan","Comedy",1476356,"Clockwise","PG","1986-10-10",96,6.6,"John Cleese",9689,"Michael Frayn",2.21,"$1,093.00 ","$2,414.32 ",0,3262746.76
"121",1986,0,"Atlantic Entertainment Group","USA","Robert M. Young","Drama",13418091,"Extremities","R","1986-08-22",89,6.3,"Farrah Fawcett",2705,"William Mastrosimone",2.21,"$1,093.00 ","$2,414.32 ",0,29653981.11
"122",1986,1.3e+07,"Metro-Goldwyn-Mayer (MGM)","USA","Brian De Palma","Comedy",8475466,"Wise Guys","R","1986-04-18",100,5.6,"Danny DeVito",4573,"George Gallo",2.21,"$1,093.00 ","$2,414.32 ",28730000,18730779.86
"123",1986,0,"Atlantic Entertainment Group","USA","Peter Medak","Drama",2444076,"The Men's Club","R","1986-09-19",101,4.5,"David Dukes",680,"Leonard Michaels",2.21,"$1,093.00 ","$2,414.32 ",0,5401407.96
"124",1986,0,"DD Productions","Switzerland","Claude Berri","Drama",4940939,"Jean de Florette","PG","1987-08-28",120,8.1,"Yves Montand",20914,"Claude Berri",2.21,"$1,093.00 ","$2,414.32 ",0,10919475.19
"125",1986,0,"Balcor Film Investors","USA","Tom DeSimone","Drama",2510433,"Reform School Girls","R","1986-08-22",94,5.2,"Linda Carol",1717,"Jack Cummins",2.21,"$1,093.00 ","$2,414.32 ",0,5548056.93
"126",1986,0,"DD Productions","Switzerland","Claude Berri","Drama",3940542,"Manon of the Spring","PG","1987-12-04",113,8,"Yves Montand",17849,"Claude Berri",2.21,"$1,093.00 ","$2,414.32 ",0,8708597.82
"127",1986,1.7e+07,"HandMade Films","UK","Jim Goddard","Adventure",2315683,"Shanghai Surprise","PG-13","1986-08-29",97,3.1,"Sean Penn",4339,"John Kohn",2.21,"$1,093.00 ","$2,414.32 ",37570000,5117659.43
"128",1986,1.6e+07,"Lorimar Productions","USA","Sidney Lumet","Drama",3800000,"Power","R","1986-01-31",111,5.7,"Richard Gere",2287,"David Himmelstein",2.21,"$1,093.00 ","$2,414.32 ",35360000,8398000
"129",1986,0,"Not specified","USA","Jerry Kramer","Comedy",604849,"Modern Girls","PG-13","1986-11-07",84,5.9,"Daphne Zuniga",1023,"Laurie Craig",2.21,"$1,093.00 ","$2,414.32 ",0,1336716.29
"130",1986,2e+07,"De Laurentiis Entertainment Group (DEG)","USA","Bruce Beresford","Comedy",22905500,"Crimes of the Heart","PG-13","1987-01-23",105,6.4,"Diane Keaton",3079,"Beth Henley",2.21,"$1,093.00 ","$2,414.32 ",44200000,50621155
"131",1986,0,"Cinema VII","USA","John McTiernan","Horror",2278264,"Nomads","R","1986-03-07",91,5.5,"Lesley-Anne Down",3006,"John McTiernan",2.21,"$1,093.00 ","$2,414.32 ",0,5034963.44
"132",1986,0,"Empire Pictures","USA","Peter Manoogian","Action",4601256,"Eliminators","PG","1986-01-31",96,4.5,"Andrew Prine",1422,"Paul De Meo",2.21,"$1,093.00 ","$2,414.32 ",0,10168775.76
"133",1986,0,"TMS Pictures","Canada","George Mendeluk","Comedy",2147228,"Meatballs III: Summer Job","R","1987-01-09",96,3.3,"Sally Kellerman",2003,"Janis Allen",2.21,"$1,093.00 ","$2,414.32 ",0,4745373.88
"134",1986,6e+06,"Golan-Globus Productions","USA","J. Lee Thompson","Action",9947631,"Murphy's Law","R","1986-04-18",100,5.9,"Charles Bronson",3561,"Gail Morgan Hickman",2.21,"$1,093.00 ","$2,414.32 ",13260000,21984264.51
"135",1986,0,"Edward R. Pressman Film","USA","David Byrne","Musical",2545142,"True Stories","PG","1986-10-10",90,7,"David Byrne",3885,"Stephen Tobolowsky",2.21,"$1,093.00 ","$2,414.32 ",0,5624763.82
"136",1986,0,"Warner Bros.","USA","Prince","Comedy",10090429,"Under the Cherry Moon","PG-13","1986-07-02",98,4.9,"Prince",2549,"Becky Johnston",2.21,"$1,093.00 ","$2,414.32 ",0,22299848.09
"137",1986,0,"Delphi V Productions","Israel","Moshé Mizrahi","Drama",278623,"Every Time We Say Goodbye","PG-13","1986-11-14",95,5.9,"Tom Hanks",1834,"Moshé Mizrahi",2.21,"$1,093.00 ","$2,414.32 ",0,615756.83
"138",1986,0,"Goldcrest Films International","UK","Julien Temple","Drama",930211,"Absolute Beginners","PG-13","1986-04-18",108,5.6,"Patsy Kensit",2659,"Colin MacInnes",2.21,"$1,093.00 ","$2,414.32 ",0,2055766.31
"139",1986,0,"Little Bear","USA","Bertrand Tavernier","Drama",3272600,"'Round Midnight","R","1986-10-03",133,7.4,"Dexter Gordon",4028,"David Rayfiel",2.21,"$1,093.00 ","$2,414.32 ",0,7232446
"140",1986,4e+06,"Cannon Group, The","USA","Sam Firstenberg","Action",4679650,"Avenging Force","R","1986-09-12",104,5.9,"Michael Dudikoff",1808,"James Booth",2.21,"$1,093.00 ","$2,414.32 ",8840000,10342026.5
"141",1986,0,"Simcom Limited","Canada","Paul Lynch","Action",2995527,"Bullies","R","1986-08-29",96,5.4,"Jonathan Crombie",340,"John Sheppard",2.21,"$1,093.00 ","$2,414.32 ",0,6620114.67
"142",1986,0,"Compact Yellowbill","UK","John Hough","Adventure",112132,"Biggles: Adventures in Time","PG","1988-01-29",88,5.8,"Neil Dickson",2243,"W.E. Johns",2.21,"$1,093.00 ","$2,414.32 ",0,247811.72
"143",1986,0,"Lorimar Productions","USA","Albert Magnoli","Drama",4845724,"American Anthem","PG-13","1986-06-27",102,4,"Mitchell Gaylord",1284,"Evan Archerd",2.21,"$1,093.00 ","$2,414.32 ",0,10709050.04
"144",1986,0,"Columbia Pictures Corporation","USA","Richard Tuggle","Action",5099316,"Out of Bounds","R","1986-07-25",93,5.4,"Anthony Michael Hall",1016,"Tony Kayden",2.21,"$1,093.00 ","$2,414.32 ",0,11269488.36
"145",1986,0,"Crown International Pictures","USA","David Beaird","Comedy",4781448,"My Chauffeur","R","1986-01-24",97,5.6,"Deborah Foreman",1426,"David Beaird",2.21,"$1,093.00 ","$2,414.32 ",0,10567000.08
"146",1986,1.8e+07,"Rastar Pictures","USA","Gene Saks","Comedy",11957943,"Brighton Beach Memoirs","PG-13","1986-12-25",108,6.9,"Blythe Danner",2720,"Neil Simon",2.21,"$1,093.00 ","$2,414.32 ",39780000,26427054.03
"147",1986,0,"Ministère de la Culture et de la Communication","France","Éric Rohmer","Drama",37455,"Summer","R","1986-08-29",98,7.8,"Marie Rivière",4612,"Marie Rivière",2.21,"$1,093.00 ","$2,414.32 ",0,82775.55
"148",1986,0,"Cannon Group","USA","Paul Nicholas","Drama",3136701,"The Naked Cage","R","1986-03-07",97,5.5,"Shari Shattuck",327,"Paul Nicholas",2.21,"$1,093.00 ","$2,414.32 ",0,6932109.21
"149",1986,0,"Cannon Screen Entertainment","UK","Richard Franklin","Horror",1720450,"Link","R","1986-09-19",100,5.9,"Terence Stamp",2080,"Lee David Zlotoff",2.21,"$1,093.00 ","$2,414.32 ",0,3802194.5
"150",1986,0,"Edward R. Pressman Film","UK","Bob Swaim","Thriller",1131399,"Half Moon Street","R","1986-09-26",90,5.4,"Sigourney Weaver",2157,"Edward Behr",2.21,"$1,093.00 ","$2,414.32 ",0,2500391.79
"151",1986,0,"Aaron Spelling Productions","USA","Tom Moore","Drama",441863,"'night, Mother","PG-13","1987-01-29",96,7.6,"Sissy Spacek",1840,"Marsha Norman",2.21,"$1,093.00 ","$2,414.32 ",0,976517.23
"152",1986,0,"Blake Edwards","USA","Blake Edwards","Action",6029824,"A Fine Mess","PG","1986-08-08",90,4.5,"Ted Danson",1164,"Blake Edwards",2.21,"$1,093.00 ","$2,414.32 ",0,13325911.04
"153",1986,0,"Chroma III Productions","USA","Mark Griffiths","Comedy",78068,"Hardbodies 2","R","1986-09-12",88,2.9,"James Karen",895,"Mark Griffiths",2.21,"$1,093.00 ","$2,414.32 ",0,172530.28
"154",1986,0,"Fons Rademakers Produktie","Netherlands","Fons Rademakers","Drama",203781,"The Assault","PG","1986-02-06",155,7.3,"Derek de Lint",2694,"Gerard Soeteman",2.21,"$1,093.00 ","$2,414.32 ",0,450356.01
"155",1986,0,"Griffon Productions","USA","Paul Schneider","Comedy",277405,"Willy/Milly","PG-13","1986-11-14",86,5.7,"Pamela Adlon",323,"Alan Friedman",2.21,"$1,093.00 ","$2,414.32 ",0,613065.05
"156",1986,0,"Heron Communications","USA","Janet Greek","Drama",239073,"The Ladies Club","R","1986-04",85,5.3,"Karen Austin",154,"Casey Bishop",2.21,"$1,093.00 ","$2,414.32 ",0,528351.33
"157",1986,0,"Delphi V Productions","USA","Stuart Rosenberg","Action",140980,"Let's Get Harry","R","1986-10-31",102,5.2,"Michael Schoeffling",978,"Mark Feldberg",2.21,"$1,093.00 ","$2,414.32 ",0,311565.8
"158",1986,2.5e+07,"De Laurentiis Entertainment Group (DEG)","USA","Daryl Duke","Adventure",4007250,"Tai-Pan","R","1986-11-07",127,5.5,"Bryan Brown",1340,"John Briley",2.21,"$1,093.00 ","$2,414.32 ",55250000,8856022.5
"159",1986,0,"Scary Stuff","USA","Jeffrey Delman","Comedy",2750741,"Deadtime Stories","R","1986-11-28",93,4.6,"Scott Valentine",973,"Jeffrey Delman",2.21,"$1,093.00 ","$2,414.32 ",0,6079137.61
"160",1986,1.7e+07,"Escalante Productions","USA","Dick Richards","Action",2793214,"Heat","R","1987-03-13",101,5.5,"Burt Reynolds",1358,"William Goldman",2.21,"$1,093.00 ","$2,414.32 ",37570000,6173002.94
"161",1986,0,"Kings Road Entertainment","USA","Robert Mandel","Comedy",1254040,"Touch and Go","R","1986-08-22",101,5.8,"Michael Keaton",684,"Alan Ormsby",2.21,"$1,093.00 ","$2,414.32 ",0,2771428.4
"162",1986,0,"Canadian Broadcasting Corporation (CBC)","Canada","Charles Jarrott","Biography",275000,"The Boy in Blue","R","1986-01-17",100,5.4,"Nicolas Cage",907,"Douglas Bowie",2.21,"$1,093.00 ","$2,414.32 ",0,607750
"163",1986,0,"Universal Pictures","USA","Alan Alda","Comedy",14205021,"Sweet Liberty","PG","1986-05-16",106,5.7,"Alan Alda",2300,"Alan Alda",2.21,"$1,093.00 ","$2,414.32 ",0,31393096.41
"164",1986,0,"Marquis","USA","William Fruet","Comedy",681337,"Killer Party","R","1986-05-09",91,4.7,"Martin Hewitt",1265,"Barney Cohen",2.21,"$1,093.00 ","$2,414.32 ",0,1505754.77
"165",1986,0,"Rondo Productions","USA","Bill Sherwood","Drama",537681,"Parting Glances","Not specified","1986-02-19",90,7.8,"John Bolger",2330,"Bill Sherwood",2.21,"$1,093.00 ","$2,414.32 ",0,1188275.01
"166",1986,0,"Nelvana","Canada","Dale Schott","Animation",8540346,"Care Bears Movie II: A New Generation","G","1986-03-21",76,5.3,"Maxine Miller",1760,"Peter Sauder",2.21,"$1,093.00 ","$2,414.32 ",0,18874164.66
"167",1986,1.4e+07,"Columbia Pictures Corporation","USA","Richard Pryor","Biography",18034150,"Jo Jo Dancer, Your Life Is Calling","R","1986-05-02",97,6.3,"Richard Pryor",1288,"Rocco Urbisci",2.21,"$1,093.00 ","$2,414.32 ",30940000,39855471.5
"168",1986,0,"Balcor Film Investors","USA","Andrew Lane","Action",1943751,"Jake Speed","PG","1986-05-30",100,5.3,"Wayne Crawford",632,"Wayne Crawford",2.21,"$1,093.00 ","$2,414.32 ",0,4295689.71
"169",1986,3401376,"Cinema Group Ventures","USA","Renny Harlin","Action",3388020,"Born American","R","1986-08-29",97,4.3,"Mike Norris",1509,"Renny Harlin",2.21,"$1,093.00 ","$2,414.32 ",7517040.96,7487524.2
"170",1986,1e+07,"Paramount Pictures","USA","Michelle Manning","Action",6947787,"Blue City","R","1986-05-02",83,4.4,"Judd Nelson",792,"Ross Macdonald",2.21,"$1,093.00 ","$2,414.32 ",22100000,15354609.27
"171",1986,0,"Cascade Films","Australia","Nadia Tass","Comedy",544472,"Malcolm","PG-13","1986-11-05",90,7.2,"Colin Friels",1623,"David Parker",2.21,"$1,093.00 ","$2,414.32 ",0,1203283.12
"172",1986,0,"Miramax","USA","Bob Weinstein","Comedy",2669366,"Playing for Keeps","PG-13","1986-10-03",102,4.1,"Daniel Jordano",515,"Bob Weinstein",2.21,"$1,093.00 ","$2,414.32 ",0,5899298.86
"173",1986,0,"Golan-Globus Productions","USA","Andrey Konchalovskiy","Drama",8736,"Duet for One","R","1987-02",107,7,"Julie Andrews",699,"Tom Kempinski",2.21,"$1,093.00 ","$2,414.32 ",0,19306.56
"174",1986,0,"Island Pictures","USA","Evelyn Purcell","Comedy",563358,"Nobody's Fool","PG-13","1986-11-07",107,5.5,"Rosanna Arquette",652,"Beth Henley",2.21,"$1,093.00 ","$2,414.32 ",0,1245021.18
"175",1986,0,"Paramount Pictures","USA","John Byrum","Comedy",444746,"The Whoopee Boys","R","1986-08-22",88,6.2,"Michael O'Keefe",639,"Steve Zacharias",2.21,"$1,093.00 ","$2,414.32 ",0,982888.66
"176",1986,0,"Blake Edwards","USA","Blake Edwards","Comedy",4079895,"That's Life!","PG-13","1986-10-10",102,6.1,"Jack Lemmon",1032,"Milton Wexler",2.21,"$1,093.00 ","$2,414.32 ",0,9016567.95
"177",1986,0,"Hemdale","USA","Hal Needham","Comedy",14926,"Body Slam","PG","1987-05-21",89,5.3,"Dirk Benedict",795,"Shel Lytton",2.21,"$1,093.00 ","$2,414.32 ",0,32986.46
"178",1986,0,"Rank Organisation, The","UK","David Drury","Thriller",750000,"Defense of the Realm","PG","1986-11-21",96,6.6,"Gabriel Byrne",1625,"Martin Stellman",2.21,"$1,093.00 ","$2,414.32 ",0,1657500
"179",1986,0,"Cinequanon","Argentina","Eliseo Subiela","Drama",725000,"Man Facing Southeast","R","1987-03-13",105,7.8,"Lorenzo Quinteros",2991,"Eliseo Subiela",2.21,"$1,093.00 ","$2,414.32 ",0,1602250
"180",1986,0,"Corporation Image M & M","Canada","Denys Arcand","Comedy",1902706,"The Decline of the American Empire","R","1986-11-14",101,7.3,"Dominique Michel",6622,"Denys Arcand",2.21,"$1,093.00 ","$2,414.32 ",0,4204980.26
"181",1986,0,"Rastar Films","USA","Jack Fisk","Drama",4743287,"Violets Are Blue...","PG-13","1986-04-25",88,5.7,"Sissy Spacek",553,"Naomi Foner",2.21,"$1,093.00 ","$2,414.32 ",0,10482664.27
"182",1986,0,"Portreeve","UK","Simon Langton","Thriller",1500000,"The Whistle Blower","PG","1987-07-10",100,6.2,"Michael Caine",1672,"Julian Bond",2.21,"$1,093.00 ","$2,414.32 ",0,3315000
"183",1986,2e+06,"American Playhouse","USA","Jerrold Freedman","Drama",1301121,"Native Son","PG","1986-12-12",111,5.9,"Victor Love",448,"Richard Wesley",2.21,"$1,093.00 ","$2,414.32 ",4420000,2875477.41
"184",1986,0,"Carson Productions","USA","Eugene Corr","Drama",416393,"Desert Bloom","PG","1986-04-18",105,6.6,"Jon Voight",821,"Linda Remy",2.21,"$1,093.00 ","$2,414.32 ",0,920228.53
"185",1986,0,"Alternate Current","USA","Lizzie Borden","Drama",1777378,"Working Girls","UNRATED","1987-03-20",93,6.5,"Louise Smith",604,"Lizzie Borden",2.21,"$1,093.00 ","$2,414.32 ",0,3928005.38
"186",1986,0,"Ciné Valse","France","Bertrand Blier","Comedy",925952,"Ménage","Not specified","1986-10-01",84,7,"Gérard Depardieu",2022,"Bertrand Blier",2.21,"$1,093.00 ","$2,414.32 ",0,2046353.92
"187",1986,0,"Caméras Continentales","Denmark","Henning Carlsen","Biography",583800,"Oviri","R","1986-09-05",100,6.2,"Donald Sutherland",275,"Henning Carlsen",2.21,"$1,093.00 ","$2,414.32 ",0,1290198
"188",1986,0,"Film Corporation of Kenya","UK","Raju Patel","Action",181410,"In the Shadow of Kilimanjaro","R","1986-05-09",100,5.1,"John Rhys-Davies",310,"T. Michael Harry",2.21,"$1,093.00 ","$2,414.32 ",0,400916.1
"189",1986,0,"Cineplex-Odeon Films","Australia","Tim Burstall","Drama",432266,"Kangaroo","R","1987-03-13",108,6.7,"Colin Friels",156,"Evan Jones",2.21,"$1,093.00 ","$2,414.32 ",0,955307.86
"190",1986,0,"Cannon Group","USA","Albert Pyun","Action",2390525,"Dangerously Close","R","1986-05-09",95,6.6,"John Stockwell",935,"Scott Fields",2.21,"$1,093.00 ","$2,414.32 ",0,5283060.25
"191",1986,0,"Hyperion Pictures","USA","Carroll Ballard","Family",781727,"Nutcracker","G","1986-11-26",100,7.2,"Hugh Bigney",578,"Kent Stowell",2.21,"$1,093.00 ","$2,414.32 ",0,1727616.67
"192",1986,0,"Produzioni Europee Associate (PEA)","Italy","Federico Fellini","Comedy",837623,"Ginger and Fred","PG-13","1986-03-28",125,7.3,"Marcello Mastroianni",3859,"Federico Fellini",2.21,"$1,093.00 ","$2,414.32 ",0,1851146.83
"193",1986,0,"Metro-Goldwyn-Mayer (MGM)","USA","Alan J. Pakula","Crime",502237,"Dream Lover","R","1986-04-02",104,5.1,"Kristy McNichol",405,"Jon Boorstin",2.21,"$1,093.00 ","$2,414.32 ",0,1109943.77
"194",1986,0,"MTM Enterprises","USA","Allan Burns","Drama",6408791,"Just Between Friends","PG-13","1986-03-21",110,5.9,"Mary Tyler Moore",629,"Allan Burns",2.21,"$1,093.00 ","$2,414.32 ",0,14163428.11
"195",1986,0,"Lynn-Davis Productions","USA","Gary Hudson","Action",145975,"Thunder Run","PG-13","1986-05-30",90,5.1,"Forrest Tucker",218,"Charles Davis",2.21,"$1,093.00 ","$2,414.32 ",0,322604.75
"196",1986,0,"Longshot","USA","Paul Bartel","Comedy",1096843,"The Longshot","PG-13","1986-01-17",89,5.4,"Tim Conway",457,"Tim Conway",2.21,"$1,093.00 ","$2,414.32 ",0,2424023.03
"197",1986,0,"Silver Screen Partners II","USA","Michael Dinner","Comedy",4842778,"Off Beat","PG","1986-04-11",92,5,"Judge Reinhold",748,"Dezsö Magyar",2.21,"$1,093.00 ","$2,414.32 ",0,10702539.38
"198",1986,0,"Roundhouse","USA","Joe Roth","Drama",2520664,"Streets of Gold","R","1986-11-14",95,6,"Klaus Maria Brandauer",505,"Dezsö Magyar",2.21,"$1,093.00 ","$2,414.32 ",0,5570667.44
"199",1986,0,"Convy-Fimberg Productions","USA","Bert Convy","Action",351623,"Weekend Warriors","R","1986-10",100,4.4,"Chris Lemmon",237,"Bruce Belland",2.21,"$1,093.00 ","$2,414.32 ",0,777086.83
"200",1986,1.8e+07,"J&M; Entertainment","UK","Zoran Perisic","Action",2295500,"Sky Bandits","PG","1986-10-31",100,4.6,"Scott McGinnis",183,"Thom Keyes",2.21,"$1,093.00 ","$2,414.32 ",39780000,5073055
"201",1986,1500000,"Cinetel Films","USA","Fred Olen Ray","Action",1368912,"Armed Response","R","1986-10-03",86,4.9,"David Carradine",489,"T.L. Lankford",2.21,"$1,093.00 ","$2,414.32 ",3315000,3025295.52
"202",1986,0,"Cannon City Produktie Maatschappij B.V.","Netherlands","Franco Zeffirelli","Drama",189042,"Otello","PG","1986-09-12",100,7.2,"Plácido Domingo",424,"Arrigo Boito",2.21,"$1,093.00 ","$2,414.32 ",0,417782.82
"203",1986,0,"Alliance Communications Corporation","USA","Rob Nilsson","Drama",440438,"On the Edge","PG-13","1986-05-02",95,7.1,"Bruce Dern",171,"Roy Kissin",2.21,"$1,093.00 ","$2,414.32 ",0,973367.98
"204",1986,0,"Action Communications","USA","Frank Harris","Action",63860,"Low Blow","R","1986-04",100,3.5,"Leo Fong",256,"Leo Fong",2.21,"$1,093.00 ","$2,414.32 ",0,141130.6
"205",1986,0,"Cote Blanche Productions","USA","Glen Pitre","Drama",1444618,"Belizaire the Cajun","PG","1986-06-13",103,6.4,"Armand Assante",391,"Glen Pitre",2.21,"$1,093.00 ","$2,414.32 ",0,3192605.78
"206",1986,0,"Les Films 13","France","Claude Lelouch","Drama",227510,"A Man and a Woman: 20 Years Later","PG","1986-08-15",112,5.8,"Anouk Aimée",496,"Claude Lelouch",2.21,"$1,093.00 ","$2,414.32 ",0,502797.1
"207",1986,0,"New Line Cinema","USA","Clay Borris","Action",1900000,"Quiet Cool","R","1986-11-07",100,5.7,"James Remar",542,"Clay Borris",2.21,"$1,093.00 ","$2,414.32 ",0,4199000
"208",1986,0,"Not specified","USA","Gideon Amir","Action",2497233,"Behind Enemy Lines","R","1986-04-04",90,4.9,"David Carradine",368,"Malcolm Barbour",2.21,"$1,093.00 ","$2,414.32 ",0,5518884.93
"209",1986,0,"Not specified","USA","Francis Schaeffer","Action",193153,"Wired to Kill","R","1986-11-14",86,4.2,"Emily Longstreth",163,"Francis Schaeffer",2.21,"$1,093.00 ","$2,414.32 ",0,426868.13
"210",1986,0,"Fringe Dwellers Productions","Australia","Bruce Beresford","Drama",149440,"The Fringe Dwellers","PG","1986-10",98,6.7,"Kristina Nehm",305,"Bruce Beresford",2.21,"$1,093.00 ","$2,414.32 ",0,330262.4
"211",1986,0,"T. Films","France","André Téchiné","Crime",164187,"Scene of the Crime","Not specified","1987-05",90,6.9,"Nicolas Giraudi",565,"André Téchiné",2.21,"$1,093.00 ","$2,414.32 ",0,362853.27
"212",1986,0,"Hanna-Barbera Productions","USA","Don Lusk","Animation",1338264,"GoBots: Battle of the Rock Lords","G","1986-03-21",75,5.8,"Margot Kidder",397,"Jeff Segal",2.21,"$1,093.00 ","$2,414.32 ",0,2957563.44
"213",1986,0,"Channel Four Films","UK","Charles Gormley","Comedy",267249,"The Gospel According to Vic","PG","1987-03-13",92,6.1,"Tom Conti",227,"Charles Gormley",2.21,"$1,093.00 ","$2,414.32 ",0,590620.29
"214",1986,0,"Grace","USA","Dominic Orlando","Action",601451,"Knights of the City","R","1986-02-14",87,4.8,"Leon Isaac Kennedy",103,"Leon Isaac Kennedy",2.21,"$1,093.00 ","$2,414.32 ",0,1329206.71
"215",1986,0,"Embassy Pictures","USA","Robert M. Young","Comedy",18209,"Saving Grace","PG","1986-11-13",112,7,"Tom Conti",467,"Celia Gittelson",2.21,"$1,093.00 ","$2,414.32 ",0,40241.89
"216",1986,0,"Hunter/MFG Production","USA","Gary Grillo","Action",492367,"Jackals","R","1986-09-19",97,5.3,"Jack Lucarelli",139,"Dennis A. Pratt",2.21,"$1,093.00 ","$2,414.32 ",0,1088131.07
"217",1986,0,"Cannon Films","USA","Filippo Ottoni","Comedy",22123,"Detective School Dropouts","PG","1986-08-08",92,5.8,"David Landsberg",220,"Lorin Dreyfuss",2.21,"$1,093.00 ","$2,414.32 ",0,48891.83
"218",1986,0,"CBS Entertainment Production","USA","Christopher Cain","Adventure",676166,"Where the River Runs Black","PG","1986-09-19",100,6.6,"Charles Durning",351,"Neal Jimenez",2.21,"$1,093.00 ","$2,414.32 ",0,1494326.86
